Name EN,Name CN
Lunar Ball (Japan),月宫桌球
M36 - A Life Planet (Japan),孤身M36星球
Mac Attack (Europe),
Machinegun Joe vs The Mafia (Japan),银行强盗
Macross (Japan),超时空要塞
Macross (Japan) (Alt),超时空要塞
Magical Kid Wiz (Japan),魔法小子威兹
Magical Kid Wiz (Japan) (Alt),魔法小子威兹
Magical Kid Wiz (Japan) (Alt 2),魔法小子威兹
Magical Tree (Japan),魔法树
Magical Tree (Japan) (Alt),魔法树
Magical Tree (Japan) (Wii U Virtual Console),魔法树
Magnum Prohibition 1931 (Japan),玛格纳危机一发
Magnum Prohibition 1931 (Japan) (Alt),玛格纳危机一发
Manes (Japan) (Alt),地下之神
Manes (Japan),地下之神
Manes (Japan) (Alt 2),地下之神
Mappy (Japan),快乐猫
Mappy (Japan) (Alt),快乐猫
Mappy (Japan) (Alt 2),快乐猫
Marchen Veil I (Japan),威尔童话
Marine Battle (Japan),海战
Mars II (Japan),火星 2
Mashou no Tachi Goblin (Japan) (Alt),魔性之馆 - 嘎巴林
Mashou no Tachi Goblin (Japan),魔性之馆 - 嘎巴林
Master Chess (Europe),大师国际象棋
Megalopolis SOS (Japan) (Alt),玛格罗城邦救援
Megalopolis SOS (Japan) (Alt 2),玛格罗城邦救援
Megalopolis SOS (Japan),玛格罗城邦救援
Meikyuu Shinwa (Japan) (Alt),迷宫神话
Meikyuu Shinwa (Japan),迷宫神话
MIDI Macro (Japan) (Program),Midi指令
Midnight Brothers (Japan) (Alt),午夜兄弟
Midnight Brothers (Japan),午夜兄弟
Midnight Building (Japan),午夜建筑
Midway (Japan),彩色中途岛
Mil Caras (Spain),捏脸游戏
Mini Golf (Japan),迷你高尔夫
Mini Golf (Japan) (Alt),迷你高尔夫
Mirai - Future (Japan),未来
"Mitsumega Toohru - Three-Eyed One Comes Here, The (Japan)",三目童子
Moai no Hibou (Japan),摩艾的秘宝
Moai no Hibou (Korea),摩艾的秘宝
Mobile Planet Suthirus - Approach from the Westgate (Japan),移动行星斯蒂尔斯
Mobile-Suit Gundam - Last Shooting (Japan),机动战士高达
Mobile-Suit Gundam - Last Shooting (Japan) (Alt),机动战士高达
Mokarimakka (Japan),发财了吗？您哪！
Mole (Japan),摩尔
Mole Mole 2 (Japan),摩尔摩尔 2
Monkey Academy (Japan) (Alt),猴子学院
Monkey Academy (Japan) (Alt 2),猴子学院
Monkey Academy (Japan),猴子学院
Monkey Academy (Japan) (Alt 3),猴子学院
Monster's Fair (Japan),怪兽的菲尔
Moon Landing (Japan),登月
Moon Patrol (Japan),月球侦察
