Name EN,Name CN
Diablo (USA) (Proto),
Dick Tracy (USA),至尊神探
Dig Dug (Europe),叮当
Dig Dug (USA),叮当
Dino Breeder (Japan) (SGB Enhanced),育龙战记
Dino Breeder (Japan) (Rev 1) (SGB Enhanced),育龙战记
Dino Breeder 2 (Japan) (SGB Enhanced),育龙战记 2
Dirty Racing (Europe) (Proto),恶劣赛车
Dirty Racing (Japan),恶劣赛车
Doctor GB Card 16M Loader (World) (Unl),
Doctor GB Card 4M (World) (Unl),
Doctor GB Card Demo (World) (Demo) (Unl),
Doctor GB Card Demo (World) (Demo) (Unl) (Alt),
Dodge Boy (Japan),轻功小子
"Donkey Kong (Japan, USA) (En) (SGB Enhanced)",FC转GBC游戏 - 大金刚
Donkey Kong (World) (Rev 1) (SGB Enhanced),FC转GBC游戏 - 大金刚
Donkey Kong Land (Japan) (SGB Enhanced),大金刚大陆
"Donkey Kong Land (USA, Europe) (SGB Enhanced)",大金刚大陆
"Donkey Kong Land 2 (USA, Europe) (SGB Enhanced)",大金刚大陆 2
Donkey Kong Land 2 (Japan) (Proto) (SGB Enhanced),大金刚大陆 2
"Donkey Kong Land III (USA, Europe) (Beta) (SGB Enhanced)",大金刚大陆 3
"Donkey Kong Land III (USA, Europe) (SGB Enhanced)",大金刚大陆 3
"Donkey Kong Land III (USA, Europe) (Rev 1) (SGB Enhanced)",大金刚大陆 3
Doomsayer - A Hero's Crusade (USA) (Proto),
Doraemon - Taiketsu HimitsuDougu!! (Japan),哆啦A梦 - 秘密道具博物馆
Doraemon 2 - Animal Planet Densetsu (Japan),哆啦A梦 2 - 大雄与动物行星
Doraemon Kart (Japan) (SGB Enhanced),哆啦A梦赛车
Doraemon no Game Boy de Asobouyo Deluxe 10 (Japan) (SGB Enhanced),哆啦A梦益智问答 - 10种华丽乐趣
Doraemon no Study Boy 1 - Shou 1 Kokugo Kanji (Japan),哆啦A梦益智问答 1 - 小一国语
Doraemon no Study Boy 2 - Shou 1 Sansuu Keisan (Japan),哆啦A梦益智问答 2 - 小一数学
Doraemon no Study Boy 3 - Ku Ku Master (Japan),哆啦A梦益智问答 3 - 酷酷数学
Doraemon no Study Boy 4 - Shou ni Kokugo Kanji (Japan),哆啦A梦益智问答 4 - 小二国语
Doraemon no Study Boy 5 - Shou 2 Sansuu Keisan (Japan),哆啦A梦益智问答 4 - 小二数学
Doraemon no Study Boy 6 - Gakushuu Kanji Master 1006 (Japan),哆啦A梦益智问答 6 - 学习汉字 1006
Double Dragon (Japan) (En),双截龙
"Double Dragon (USA, Europe)",双截龙
"Double Dragon 3 - The Arcade Game (USA, Europe)",双截龙3 街机版
"Double Dragon II (USA, Europe)",双截龙 2
Double Dribble - 5 on 5 (USA),双重运球 - 5对5
Double Yakuman (Japan),双重役满麻将
Double Yakuman II (Japan),双重役满麻将 2
Double Yakuman Jr. (Japan),双重役满麻将 Jr
Downtown - Nekketsu Koushinkyoku - Dokodemo Daiundoukai (Japan),热血进行曲
Downtown Special - Kunio-kun no Jidaigeki Da yo Zenin Shuugou! (Japan),热血时代剧
"Dr. Franken (Europe) (En,Fr,De,Es,It,Nl,Sv)",弗朗肯博士
Dr. Franken (Japan) (En),弗朗肯博士
Dr. Franken (USA),弗朗肯博士
"Dr. Franken (Europe) (En,Fr,De,Es,It,Nl,Sv) (Beta)",弗朗肯博士
"Dr. Franken 3 (USA, Europe) (Proto) (1993-06-10)",
"Dr. Franken II (USA, Europe) (En,Fr,De,Es,It,Nl,Sv)",弗朗肯博士 2
Dr. Mario (World),马里奥医生
Dr. Mario (World) (Rev 1),马里奥医生
Dr. Mario (World) (Beta),马里奥医生
Dracula Densetsu (Japan) (Castlevania Anniversary Collection),恶魔城冒险
Dracula Densetsu (Japan),恶魔城冒险
Dracula Densetsu II (Japan),恶魔城冒险 2
Dracula Densetsu II (Japan) (Castlevania Anniversary Collection),恶魔城冒险 2
Dragon Ball Z - Gokuu Gekitouden (Japan) (SGB Enhanced),龙珠Z - 悟空激斗传
Dragon Ball Z - Gokuu Hishouden (Japan) (SGB Enhanced),龙珠Z - 悟空飞翔传
Dragon Ball Z 3 (USA) (SGB Enhanced) (Unl),
Dragon Slayer Gaiden - Nemuri no Oukan (Japan),屠龙记 - 眠之王冠
Dragon Slayer I (Japan) (En),英雄传说
Dragon Tail (Japan) (En),巨龙之末
Dragon's Lair (Japan) (En),龙穴历险
Dragon's Lair - The Legend (Europe),龙的传说
Dragon's Lair - The Legend (USA),龙的传说
DragonHeart (France),龙之心
"DragonHeart (USA, Europe)",龙之心
Dropzone (Europe),失落地带
Dropzone (Europe) (Beta),失落地带
Druaga no Tou (Japan) (En),龙之塔
DuckTales (Europe),唐老鸭冒险
DuckTales (Japan),唐老鸭冒险
DuckTales (USA),唐老鸭冒险
DuckTales 2 (Europe),唐老鸭冒险 2
DuckTales 2 (Japan),唐老鸭冒险 2
DuckTales 2 (USA),唐老鸭冒险 2
Dungeon Land (Japan),地城领主
Dungeon Warrior (Europe) (Proto),
DX Bakenou Z (Japan),DX马券王 Z
DX Bakenou Z (Japan) (Rev 1),DX马券王 Z
Dynablaster (Europe),炸弹人
Earthworm Jim (Europe),蚯蚓吉姆
Earthworm Jim (USA),蚯蚓吉姆
Eclipse (Europe) (Proto),
Edd the Duck (Europe) (Proto),
Eddie's Puzzle Time (USA) (Proto),
Elevator Action (Japan) (En),电梯大战
"Elevator Action (USA, Europe)",电梯大战
Elite Soccer (USA) (SGB Enhanced),精华足球
Exodus - Journey to the Promised Land (USA) (Unl),
Extra Bases (USA),安全上垒
F-1 Race (World),F1竞赛
F-1 Race (World) (Rev 1),F1竞赛
F-1 Spirit (Japan),F1灵魂
"F-15 Strike Eagle (USA, Europe)",F15攻击鹰
"F-15 Strike Eagle II (USA, Europe) (Beta) (July, 1992)",
F1 Boy (Japan),F1男孩
F1 Challenge (Europe) (Beta),
"F1 Pole Position (USA, Europe)",F1极致场地赛
Faceball 2000 (USA),小精灵炮弹对决 2000
Family Jockey (Japan),家庭赛马
Family Jockey 2 - Meiba no Kettou (Japan),家庭赛马 2 - 名马之血统
Famista (Japan),拿姆科棒球
Famista 2 (Japan),拿姆科棒球 2
Famista 3 (Japan),拿姆科棒球 3
Fastest Lap (USA),最速单圈
Fastest Lap (Japan) (En),最速单圈
