Name EN,Name CN
"Phantasy Star Online Episode I & II Plus (USA) (En,Ja,Fr,De,Es) (Rev 2)",梦幻之星在线 - 一章&二章 - 进化
"Mario Smash Football (Europe) (En,Fr,De,Es,It)",马力欧激战前锋
"Resident Evil (Europe) (En,Fr,De,Es,It) (Disc 1)",生化危机
"Resident Evil (Europe) (En,Fr,De,Es,It) (Disc 2)",生化危机
"Resident Evil 2 (Europe) (En,Fr,De,Es,It)",生化危机2
Mario Party 7 (USA) (Rev 1),马力欧派对7
Metroid Prime 2 - Dark Echoes (Japan),银河战士 - 前传2 - 黑暗回声
Pikmin (Japan) (Rev 2),皮克敏
R-Racing Evolution - Life in the Fast Lane (Japan),实感赛车 - 竞速进化
Pac-Man Vs. (Japan),吃豆人大战
Mr. Driller - Drill Land (Japan),爆钻小英雄 - 钻头乐园
Soulcalibur II (Japan) (Rev 1),灵魂能力2
Tales of Symphonia (Japan) (Disc 1),交响曲传奇
Tales of Symphonia (Japan) (Disc 2),交响曲传奇
Baten Kaitos - Owaranai Tsubasa to Ushinawareta Umi (Japan) (Disc 1),霸天开拓史 - 永恒之翼与失落之海
Baten Kaitos - Owaranai Tsubasa to Ushinawareta Umi (Japan) (Disc 2),霸天开拓史 - 永恒之翼与失落之海
Final Fantasy Crystal Chronicles (Japan),最终幻想水晶编年史
"Second Sight (Europe) (En,Fr,De,Es,It)",超能力战士
Disney-Pixar Cars (Germany),汽车总动员
DreamWorks Grosse Haie - Kleine Fische (Germany),梦工厂 - 鲨鱼故事
Disney-Pixar Die Unglaublichen (Germany),迪斯尼皮克斯 - 超人总动员
Freedom Fighters (Germany),自由战士
DreamWorks Ab durch die Hecke (Germany),梦工厂 - 篱笆墙外
GoldenEye - Rogue Agent (Germany) (Disc 1),黄金眼 - 黑帮情报员
GoldenEye - Rogue Agent (Germany) (Disc 2),黄金眼 - 黑帮情报员
"Herr der Ringe, Der - Die zwei Tuerme (Germany)",指环王二部曲 - 双塔
"Herr der Ringe, Der - Die Rueckkehr des Koenigs (Germany)",指环王三部曲 - 王者再临
"Herr der Ringe, Der - Das dritte Zeitalter (Germany) (Disc 1)",指环王 - 第三纪元
"Herr der Ringe, Der - Das dritte Zeitalter (Germany) (Disc 2)",指环王 - 第三纪元
Battle Houshin (Japan),战斗封神
Naruto - Gekitou Ninja Taisen! (Japan),火影忍者 - 激斗忍者大战
