Name EN,Name CN
Zhongguo Daheng - Maixiang Da Fuweng Zhi Lu (Taiwan) (Unl),中国大亨 - 迈向大富翁之路
Zhuangqiu Chuanshuo Hua Zhuang II - Ball Story (Taiwan) (Unl),撞球传说花撞 2
Zunou Senkan Galg (Japan) (En),头脑战舰
[BIOS] Pro Action Replay (Europe) (Unl),
[BIOS] Pro Action Replay (Europe) (v1.2) (Unl),
777 Lucky Bingo (Asia) (En) (Unl),
Adventure Island (USA),冒险岛
Adventure Island 3 (USA),冒险岛 3
Adventure Island Classic (Europe),冒险岛
Adventure Island II (USA),冒险岛 2
"Adventure Island Part II, The (Europe)",冒险岛 2
Alex DeMeo's Race America (USA),美国赛车
Arctic Adventure - Penguin & Seal (Australia) (Unl),企鹅和海豹
Dao Shuai - Master Chu (Taiwan) (En) (Unl),盗帅楚留香
Dead Fox (Japan),死狐狸
Die Bian - Incantation (Taiwan) (En) (Unl),
Dong Dongnao II - Guozhong Yingwen (Yi) (Taiwan) (Unl),动动脑 - 国中英文
Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA),彼得潘与海盗 - 铁钩船长的复仇
Future Wars - Mirai Senshi Lios (Japan),未来战争
Ghost Lion (USA),幽灵狮子
HES 6-Pak - Real Player's Pak (Australia) (Unl),动作游戏六合一
Huge Insect (Taiwan) (En) (Unl),大蜜蜂
"Hunt for Red October, The (Europe)",猎杀红色十月
"Hunt for Red October, The (USA)",猎杀红色十月
"Hunt for Red October, The (USA) (Rev 1)",猎杀红色十月
HVC Kensa Cassette Controller Test (Japan) (Test Program),控制器测试
Hyakkiyagyou (Japan),百鬼夜行
Hyaku no Sekai no Monogatari - The Tales on a Watery Wilderness (Japan),百之世界物语
Hydlide (USA),梦幻仙境
Hydlide 3 - Yami kara no Houmonsha (Japan),梦幻仙境 3
Hydlide Special (Japan) (En),梦幻仙境
Hyokkori Hyoutan-jima - Nazo no Kaizokusen (Japan),神秘岛
Hyper Olympic (Japan) (En) (Genteiban!),超级奥林匹克运动会
Hyper Olympic (Japan) (En),超级奥林匹克运动会
Hyper Sports (Japan) (En),超级运动会
Hyper Sports (Japan) (En) (Rev 1),超级运动会
I Love Softball (Japan),我爱垒球
Ice Climber (Japan) (En),敲冰块
"Ice Climber (USA, Europe, Asia) (En)",敲冰块
Ice Hockey (Europe),冰上曲棍球
Ice Hockey (USA),冰上曲棍球
Ide Yousuke Meijin no Jissen Mahjong (Japan) (Rev 1),井出洋介之实战麻将
Ide Yousuke Meijin no Jissen Mahjong II (Japan),井出洋介实战麻将 2
Idol Hakkenden (Japan),偶像八犬传
Idol Shisen Mahjong (Japan) (Unl),偶像四川麻雀
Igo - Kyuu Roban Taikyoku (Japan),围棋 - 九路盘对局
Igo Meikan (Japan),围棋名鉴
Igo Shinan (Japan),围棋指南
Igo Shinan '91 (Japan),围棋指南 '91
Igo Shinan '92 (Japan),围棋指南 '92
Igo Shinan '93 (Japan),围棋指南 '93
Igo Shinan '94 (Japan),围棋指南 '94
Ikari (Japan) (En),怒
Ikari II - Dogosoken (Japan),怒 2
Ikari III (Japan) (En),怒 3
Ikari III - The Rescue (USA),怒 3
Ikari Warriors (Europe),怒
Ikari Warriors (USA),怒
Ikari Warriors (USA) (Rev 1),怒
Ikari Warriors II - Victory Road (USA),怒 2
Ike Ike! Nekketsu Hockey-bu - Subette Koronde Dairantou (Japan),热血曲棍球
Ikinari Musician (Japan) (En),小小音乐家
Ikinari Musician (Japan) (En) (Beta),小小音乐家
Ikki (Japan) (En),忍者大挑战
ImageFight (Japan) (En),梦幻战机
ImageFight (USA),梦幻战机
"Immortal, The (USA)",永生不灭
Impossible Mission II (USA) (Unl),不可能的任务 II
"Incredible Crash Dummies, The (Europe)",不可思议之人偶
"Incredible Crash Dummies, The (USA)",不可思议之人偶
Indiana Jones and the Last Crusade (USA),印地安纳琼斯 - 圣战奇兵
Indiana Jones and the Last Crusade - The Action Game (Europe),印地安纳琼斯 - 圣战奇兵
Indiana Jones and the Last Crusade - The Action Game (USA),印地安纳琼斯 - 圣战奇兵
Indiana Jones and the Temple of Doom (USA),印地安纳琼斯 - 魔宫传奇
Indiana Jones and the Temple of Doom (USA) (Rev 1),印地安纳琼斯 - 魔宫传奇
Indiana Jones and the Temple of Doom (USA) (V1.1) (Unl),印地安纳琼斯 - 魔宫传奇
Indora no Hikari (Japan),因陀罗之光
Infiltrator (USA),百战飞狼
Insector X (Japan),昆虫大战
International Cricket (Australia),国际板球赛
International Cricket (Australia) (Beta),国际板球赛
Iron Tank - The Invasion of Normandy (Europe),大坦克
Iron Tank - The Invasion of Normandy (USA),大坦克
IronSword - Wizards & Warriors II (Europe),巫师与战士 2
IronSword - Wizards & Warriors II (USA),巫师与战士 2
Isaki Shuugorou no Keiba Hisshou Gaku (Japan),井崎脩五郎之竞马必胜学
Ishin no Arashi (Japan),维新之岚
Isolated Warrior (Europe),马克司战士 - 惑星戒严令
Isolated Warrior (USA),马克司战士 - 惑星戒严令
Itadaki Street - Watashi no Omise ni Yottette (Japan),赌博街 - 创业人生
Ivan 'Ironman' Stewart's Super Off Road (Europe),环绕越野赛车
Ivan 'Ironman' Stewart's Super Off Road (USA),环绕越野赛车
J.League Fighting Soccer - The King of Ace Strikers (Japan),J联盟战斗足球
J.League Winning Goal (Japan),J联盟胜利足球
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf (Europe),杰克尼克劳斯的十八洞高尔夫球场锦标赛
Jack Nicklaus' Greatest 18 Holes of Major Championship Golf (USA),杰克尼克劳斯的十八洞高尔夫球场锦标赛
Jackal (USA),赤色要塞
Jackie Chan (Japan) (En),成龙
Jackie Chan's Action Kung Fu (Europe),成龙
Jackie Chan's Action Kung Fu (USA),成龙
Jajamaru Gekimaden - Maboroshi no Kinmajou (Japan),茶茶丸击魔传 - 幻之金魔城
Jajamaru Ninpou Chou (Japan),茶茶丸忍法帐
Jajamaru no Daibouken (Japan),茶茶丸大冒险
James Bond Jr (Europe),少年詹姆斯·庞德
James Bond Jr (USA),少年詹姆斯·庞德
Jangou (Japan),雀豪
Jarinko Chie - Bakudan Musume no Shiawase Sagashi (Japan),知惠
Jaws (USA),大白鲨
Jeopardy! (USA),电视问答游戏 - 危机
Jeopardy! (USA) (Rev 1),电视问答游戏 - 危机
Jeopardy! 25th Anniversary Edition (USA),电视问答游戏 - 危机 25周年纪念版
Jeopardy! Junior Edition (USA),电视问答游戏 - 危机 少年版
Jesus - Kyoufu no Bio Monster (Japan),耶稣号 - 恐怖的生化怪兽
"Jetsons, The - Cogswell's Caper (Europe)",杰特森一家 - 科格斯韦尔的恶作剧
"Jetsons, The - Cogswell's Caper (Japan)",杰特森一家 - 科格斯韦尔的恶作剧
"Jetsons, The - Cogswell's Caper (USA)",杰特森一家 - 科格斯韦尔的恶作剧
Jigoku Gokuraku Maru (Japan),地狱极乐丸
Jikuu Yuuden - Debias (Japan),时空勇传
Jimmy Connors Tennis (Europe),吉米康诺网球
Jimmy Connors Tennis (USA),吉米康诺网球
JJ (Japan) (En) (Famicom 3D System),太空跳跃
Joe & Mac (USA),战斗原始人
Joe & Mac - Caveman Ninja (Europe),战斗原始人
John Elway's Quarterback (USA),约翰·艾尔维之传奇四分卫
Jongbou (Japan),雀棒
Jordan vs Bird - One on One (USA),乔丹对伯德 - 一对一篮球
Joshua & the Battle of Jericho (USA) (v5.0) (Unl),约书亚和杰里科的战役
Joshua & the Battle of Jericho (USA) (v6.0) (Unl),约书亚和杰里科的战役
Journey to Silius (Europe),星际旅程
Journey to Silius (USA),星际旅程
Joust (Japan) (En),鸵鸟骑士
Joust (USA),鸵鸟骑士
Jovial Race (Asia) (En) (Unl),迷魂车
Jovial Race (Taiwan) (En) (Unl),迷魂车
Joy Mech Fight (Japan),趣味机器人格斗
JuJu Densetsu (Japan),JUJU传说
Jumbo Ozaki no Hole in One Professional (Japan),尾崎高尔夫
Jumpin' Kid - Jack to Mame no Ki Monogatari (Japan) (En),杰克与魔豆
"Jungle Book, The (Europe)",森林王子
"Jungle Book, The (USA)",森林王子
Jurassic Boy 2 (Taiwan) (En) (Unl),超音速迅猛龙
"Jurassic Park (Europe) (En,Fr,De,Es)",侏罗纪公园
Jurassic Park (USA),侏罗纪公园
Just Breed (Japan),光荣圣战
Juuouki (Japan) (En),兽王记
Juuryoku Soukou Metal Storm (Japan),重力装甲
Juvei Quest (Japan),十兵卫传说
Kabuki - Quantum Fighter (Europe),地狱极乐丸
Kabuki - Quantum Fighter (USA),地狱极乐丸
Kabushiki Doujou (Japan),株式道场
Kaettekita! Gunjin Shougi - Nanya Sore! (Japan),军人将棋
Kage no Densetsu (Japan),影子传说
Kagerou Densetsu (Japan),影狼传说
Kaguya Hime Densetsu (Japan),竹取公主
Kaijuu Monogatari (Japan),贝兽物语
Kaiketsu Yanchamaru (Japan),快杰洋枪
Kaiketsu Yanchamaru 2 - Karakuri Land (Japan),快杰洋枪 2
Kaiketsu Yanchamaru 3 - Taiketsu! Zouringen (Japan),快杰洋枪 3
Kakefu-kun no Jump Tengoku - Speed Jigoku (Japan),加其夫的跳跃天国与速度地狱
Kame no Ongaeshi - Urashima Densetsu (Japan),乌龟报恩
Kamen no Ninja - Akakage (Japan),假面忍者 - 赤影
Kamen no Ninja - Hanamaru (Japan),假面忍者 - 花丸
Kamen Rider Club (Japan),假面骑士俱乐部
Kamen Rider SD - Granshocker no Yabou (Japan),SD假面骑士
Kanshakudama Nage Kantarou no Toukaidou Gojuusan Tsugi (Japan),东海道五十三次
Karakuri Kengou Den Musashi Lord - Karakuribito Hashiru (Japan),忍者剑豪传
Karaoke Studio (Japan),任天堂卡拉OK - 卡拉OK工作室
Karaoke Studio Senyou Cassette - Top Hit 20 Vol. 1 (Japan),任天堂卡拉OK - 卡拉OK伴唱带
Karaoke Studio Senyou Cassette - Top Hit 20 Vol. 2 (Japan),任天堂卡拉OK - 卡拉OK伴唱带 2
Karate Champ (USA),空手道冠军赛
Karate Champ (USA) (Rev 1),空手道冠军赛
"Karate Kid, The (USA)",小子难缠
Karateka (Japan) (En),决战富士山
Karateka (Japan) (En) (Beta),决战富士山
Karnov (Japan),卡诺夫
Karnov (Japan) (Rev 1),卡诺夫
Karnov (USA),卡诺夫
Kawa no Nushi Tsuri (Japan),钓鱼太郎
Keiba Simulation - Honmei (Japan),模拟赛马 - 本命
Kekkyoku Nankyoku Daibouken (Japan),南极大冒险
Kero Kero Keroppi no Daibouken (Japan),大眼蛙可乐比的大冒险
Kero Kero Keroppi no Daibouken 2 - Donuts Ike wa Oosawagi!! (Japan),大眼蛙可乐比的大冒险 2 - 甜甜圈池的骚动
Keroppi to Keroriinu no Splash Bomb! (Japan),大眼蛙之水弹大进击
Ki no Bouken - The Quest of Ki (Japan),驭风与巫女凯伊的历险记
"Kick Off (Europe) (En,Fr,De,It,Nl)",足球
Kickle Cubicle (Europe),迷宫岛
Kickle Cubicle (USA),迷宫岛
KickMaster (USA),踢王
"Kid Icarus (USA, Europe) (Rev 1)",光神话
"Kid Icarus (USA, Europe)",光神话
Kid Klown in Night Mayor World (USA),小丑王子大冒险
Kid Kool and the Quest for the Seven Wonder Herbs (USA),天国与地狱
Kid Niki - Radical Ninja (USA),快杰洋枪丸
Kid Niki - Radical Ninja (USA) (Rev 1),快杰洋枪丸
Kidou Senshi Z Gundam - Hot Scramble (Japan),机动战士Z高达
King Kong 2 - Ikari no Megaton Punch (Japan),金刚 2 - 愤怒之万吨铁拳
King Neptune's Adventure (USA) (Unl),海皇波塞冬的大冒险
King of Kings (Japan),万王之王
"King of Kings, The - The Early Years (USA) (v1.1) (Unl)",王中王
"King of Kings, The - The Early Years (USA) (v1.2) (Unl)",王中王
"King of Kings, The - The Early Years (USA) (v1.3) (Unl)",王中王
"King of Kings, The - The Early Years (USA) (v5.0) (Unl)",王中王
King's Knight (Japan),国王骑士
King's Knight (USA),国王骑士
King's Quest V (USA),国王密使 5
Kings of the Beach - Professional Beach Volleyball (USA),沙滩排球王
Kinnikuman - Muscle Tag Match (Japan),金肉人摔角
Kinnikuman - Muscle Tag Match (Japan) (Rev 1),金肉人摔角
Kirby's Adventure (Canada) (Fr),星之卡比 - 梦之泉的传说
Kirby's Adventure (Europe),星之卡比 - 梦之泉的传说
Kirby's Adventure (France),星之卡比 - 梦之泉的传说
Kirby's Adventure (Germany),星之卡比 - 梦之泉的传说
Kirby's Adventure (USA),星之卡比 - 梦之泉的传说
Kirby's Adventure (USA) (Rev 1),星之卡比 - 梦之泉的传说
Kiteretsu Daihyakka (Japan),奇天烈大百科
Kiwi Kraze - A Bird-Brained Adventure! (USA),纽西兰故事
KlashBall (USA),克拉什球
Klax (Japan),旋转方块
Klax (USA) (Unl),旋转方块
Knight Rider (Europe),霹雳游侠
Knight Rider (Japan),霹雳游侠
Knight Rider (USA),霹雳游侠
Konami Hyper Soccer (Europe),科乐美超级足球
Konamic Sports in Seoul (Japan),超级奥林匹克运动会 2
Korean Igo (Korea) (Unl),韩国五子棋
Kouryuu Densetsu Villgust Gaiden (Japan),甲龙传说外传
Koushien (Japan),甲子园
Krazy Kreatures (USA) (NINA-06) (Unl),疯狂消除
"Krion Conquest, The (USA)",小魔女大冒险
Krusty's Fun House (Europe),辛普森一家 - 超级欢乐屋
Krusty's Fun House (USA),辛普森一家 - 超级欢乐屋
Kujaku Ou (Japan),孔雀王
Kujaku Ou II (Japan),孔雀王 2
"Kung Fu (Europe, Hong Kong) (En)",功夫
"Kung Fu (Japan, USA) (En)",功夫
Kung-Fu Heroes (USA),超级中国人
Kunio-kun no Nekketsu Soccer League (Japan),国夫君的热血足球联盟
Kurogane Hiroshi no Yosou Daisuki! - Kachiuma Densetsu (Japan),胜马传说
Kyonshiizu 2 (Japan) (Sample),僵尸小子 2
Kyonshiizu 2 (Japan),僵尸小子 2
Kyoro-chan Land (Japan),格斗高塔
Kyouryuu Sentai Zyuranger (Japan),恐龙战队
Kyuukyoku Harikiri Koushien (Japan),究极甲子园
Kyuukyoku Harikiri Stadium (Japan),究极棒球
Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan),究极棒球 '88
Kyuukyoku Harikiri Stadium - Heisei Gannen Ban (Japan),究极棒球平成元年版
Kyuukyoku Harikiri Stadium III (Japan),究极棒球 3
Kyuukyoku Tiger (Japan),究极虎
Labyrinth (Japan),魔王迷宫
Lagrange Point (Japan),宇宙抗暴军
Lasalle Ishii no Child's Quest (Japan),孩子的冒险
Laser Invasion (USA),救难任务
Last Action Hero (USA),最后魔鬼英雄
Last Armageddon (Japan),末日战记
"Last Ninja, The (USA)",最后之忍者
"Last Starfighter, The (USA)",最后之星际战机
Law of the West (Japan),西部警长
Layla (Japan),女超人蕾拉
Lee Trevino's Fighting Golf (Europe),战斗高尔夫
Lee Trevino's Fighting Golf (USA),战斗高尔夫
Legacy of the Wizard (USA),屠龙剑 4
"Legend of Kage, The (USA)",影子传说
"Legend of Prince Valiant, The (Europe)",英勇王子传说
"Legend of Robin Hood, The (USA) (Proto 1)",罗宾汉 - 侠盗王子
"Legend of Zelda, The (Europe)",塞尔达传说
"Legend of Zelda, The (Europe) (Rev 1)",塞尔达传说
"Legend of Zelda, The (USA)",塞尔达传说
"Legend of Zelda, The (USA) (Rev 1)",塞尔达传说
Legendary Wings (USA),传说之翼
Legends of the Diamond - The Baseball Championship Game (USA),万岱棒球 - 钻石传奇
Lemmings (Europe),百战小旅鼠
Lemmings (USA),百战小旅鼠
Lethal Weapon (Europe),致命武器
Lethal Weapon (USA),致命武器
Life Force (USA),沙罗曼蛇
Life Force - Salamander (Europe),沙罗曼蛇
"Linus Spacehead's Cosmic Crusade (USA) (En,Fr,De,Es) (Unl)",宇宙圣战
Linzexu Jinyan (China) (Unl),林则徐禁烟
"Lion King, The (Europe)",狮子王
Little League Baseball - Championship Series (USA),世界少棒联盟 - 联盟冠军赛
Little Magic (Japan),超魔兽大战
Little Mermaid - Ningyo Hime (Japan),小美人鱼
"Little Mermaid, The (USA)",小美人鱼
Little Nemo - The Dream Master (Europe),尼莫 - 睡衣英雄
Little Nemo - The Dream Master (USA),尼莫 - 睡衣英雄
Little Ninja Brothers (Europe),超级中国人 2
Little Ninja Brothers (USA),超级中国人 2
Little Red Hood (Australia) (Unl),小红帽
Little Red Hood - Xiao Hong Mao (Taiwan) (En) (Unl),小红帽
Little Samson (Europe),圣铃传说
Little Samson (USA),圣铃传说
Locksmith (Taiwan) (En) (Unl),锁匠
Lode Runner (Japan),掏金者
Lode Runner (USA),掏金者
"Lone Ranger, The (USA)",独行侠
Loopz (USA),水管工人
"Lord of King, The (Japan)",战王之王
Lost Word of Jenny - Ushinawareta Message (Japan),珍妮 - 失去的消息
Lot Lot (Japan),钢珠大战
Low G Man - The Low Gravity Man (Europe),反重力战士
Low G Man - The Low Gravity Man (USA),反重力战士
Lunar Ball (Japan),银河撞球
Lunar Pool (Europe),银河撞球
Lunar Pool (USA),银河撞球
Lupin Sansei - Pandora no Isan (Japan),鲁邦三世 - 潘朵拉的遗产
M.C. Kids (USA),麦当劳小子
M.C. Kids (USA) (Beta 1),麦当劳小子
M.U.L.E. (USA),骡子大作战
M.U.S.C.L.E. - Tag Team Match (USA),金肉人摔角
M82 Game Selectable Working Product Display (Europe) (Demo) (Kiosk),任天堂展示卡
Mach Rider (Europe),超音速机车赛
"Mach Rider (Japan, USA) (En)",超音速机车赛
"Mach Rider (Japan, USA) (En) (Rev 1)",超音速机车赛
Mad City (Japan),鳄鱼先生
Mad City (Japan) (Beta),鳄鱼先生
Mad Max (USA),冲锋飞车队
Magic Block (Taiwan) (En) (Unl),魔法方块
"Magic Candle, The (Japan)",魔法之烛
Magic Cube (Taiwan) (En) (72 pin cart) (Unl),
Magic Darts (Japan),魔术飞镖
Magic Darts (USA),魔术飞镖
Magic Jewelry (Taiwan) (En) (Unl),魔法宝石
Magic Jewelry II (Taiwan) (En) (Unl),
Magic John (Japan),魔法约翰
Magic Johnson's Fast Break (USA),魔术强森之快攻篮球
"Magic of Scheherazade, The (USA)",天方夜谭之魔法世界
Magical Kid's Doropie (Japan),小魔女皮皮
Magical Mathematics (Taiwan) (En) (NTSC) (Unl),魔法算盘
Magical Mathematics (Asia) (En) (PAL) (Unl),魔法算盘
Magical Taruruuto-kun - Fantastic World!! (Japan),小魔星达鲁鲁
Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1),小魔星达鲁鲁
Magical Taruruuto-kun 2 - Mahou Daibouken (Japan),小魔星达鲁鲁 2
Magician (USA),魔法师
Magician (USA) (Beta 2),魔法师
Magician (USA) (Beta 3),魔法师
Magmax (Japan),组合金刚
Magmax (USA),组合金刚
Magnum Kikiippatsu - Empire City - 1931 (Japan),帝国城市 1931
Maharaja (Japan),印度大君
Mahjang Companion (Japan) (Hacker) (SA-016 PCB) (Unl),麻雀指南
Mahjang Companion (Taiwan) (Ja) (Sachen) (Unl),麻雀指南
Mahjong (Japan) (Rev 2),任天堂麻将
Mahjong Academy (Taiwan) (Ja) (Unl),麻雀学园 - 卒业篇
Mahjong Block (Taiwan) (TXC) (Unl),麻将方块
Mahjong Club Nagatachou - Sousaisen (Japan),麻将俱乐部
Mahjong RPG Dora Dora Dora (Japan),麻将王牌 RPG
Mahjong Samit - Kabukicho Hen (Japan) (Unl),麻雀世界 歌舞伎町篇
Mahjong Taikai (Japan),麻将大会
Mahjong Taisen (Japan),麻将大战
Mahjong Trap (Taiwan) (Unl),
"Mahjong World, The (Taiwan) (72 pin cart) (Unl)",麻雀世界
"Mahjong World, The (Taiwan) (60 pin cart) (Unl)",麻雀世界
Mahou no Princess Minky Momo - Remember Dream (Japan),魔法公主明琪桃子 - 记住梦想
Maison Ikkoku (Japan),相聚一刻
Majaventure - Mahjong Senki (Japan),麻将战记
Major League (Japan),大联盟棒球
Major League Baseball (USA),美国职业棒球联盟
Major League Baseball (USA) (Rev 1),美国职业棒球联盟
Majou Densetsu II - Daimashikyou Galious (Japan),魔城传说 2 - 大魔司教
Makai Island (USA) (Proto),魔界岛 - 七岛大冒险
Makaimura (Japan) (En),魔界村
Maniac Mansion (Europe),疯狂大楼
Maniac Mansion (France),疯狂大楼
Maniac Mansion (Germany),疯狂大楼
Maniac Mansion (Italy),疯狂大楼
Maniac Mansion (Japan),疯狂大楼
Maniac Mansion (Spain),疯狂大楼
Maniac Mansion (Sweden),疯狂大楼
Maniac Mansion (USA),疯狂大楼
Maniac Mansion (USA) (Beta),疯狂大楼
Mappy (Japan) (En),猫鼠大战
Mappy Kids (Japan),猫鼠小子
Mappy-Land (Japan),猫鼠世界
Mappy-Land (USA),猫鼠世界
Marble Madness (Europe),疯狂石球
Marble Madness (USA),疯狂石球
Mario & Yoshi (Europe),马里奥与耀西
Mario Bros. (Europe) (PAL-MA-0),马里奥兄弟
Mario Bros. (World),马里奥兄弟
"Mario Bros. (Europe) (PAL-MC-0, Classic Series)",马里奥兄弟
Mario is Missing! (Europe),失踪马里奥
Mario is Missing! (USA),失踪马里奥
Mario Open Golf (Japan),马里奥高尔夫公开赛
Mario Open Golf (Japan) (Rev 1),马里奥高尔夫公开赛
Mario's Time Machine (USA),马里奥的时光机器
Marusa no Onna (Japan),玛尔莎之女
Mashin Eiyuuden Wataru Gaiden (Japan),魔神英雄伝外传
Mashou (Japan),魔钟
Master Chu and the Drunkard Hu (Asia) (En) (72 pin cart) (Unl),大师和醉鬼
Master Chu and the Drunkard Hu (USA) (Unl),大师和醉鬼
Master Shooter (Taiwan) (En) (Unl),射击大师
Masuzoe Youichi - Asa Made Famicom (Japan),舛添要一
Matendouji (Japan),魔天童子
Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan),松本亨经营必胜学
Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan),松本亨经营必胜学 2
Max Warrior - Wakusei Kaigenrei (Japan),马克司战士 - 惑星戒严令
Maxi 15 (USA) (Unl),游戏合卡 - 经典15合1
Maxi 15 (USA) (v1.1) (Unl),游戏合卡 - 经典15合1
Maxi-15 Pack (Australia) (v1.1) (Unl),游戏合卡 - 经典15合1
McDonaldland (Europe),麦当劳小子
McDonaldland (France),麦当劳小子
Mechanized Attack (USA),机动突袭
Mega Man (Europe),洛克人
Mega Man (USA),洛克人
Mega Man 2 (Europe),洛克人 2 - 威利博士之谜
Mega Man 2 (USA),洛克人 2 - 威利博士之谜
Mega Man 3 (Europe),洛克人 3 - 威利博士之死期
Mega Man 3 (Europe) (Rev 1),洛克人 3 - 威利博士之死期
Mega Man 3 (USA),洛克人 3 - 威利博士之死期
Mega Man 3 (USA) (Beta),洛克人 3 - 威利博士之死期
Mega Man 4 (Europe),洛克人 4 - 新的野心
Mega Man 4 (USA),洛克人 4 - 新的野心
Mega Man 4 (USA) (Rev 1),洛克人 4 - 新的野心
Mega Man 5 (Europe),洛克人 5 - 布鲁斯的圈套
Mega Man 5 (USA),洛克人 5 - 布鲁斯的圈套
Mega Man 6 (USA),洛克人 6 - 史上最大之战斗
Meiguo Fuhao (China) (Unl),美国富豪
Meiji Ishin (Japan),明治维新
Meikyuu Kumikyoku - Milon no Daibouken (Japan),迷宫组曲 - 米隆的城堡冒险
Meikyuu-jima (Japan),迷宫岛
Meimon! Daisan Yakyuubu (Japan),第三野球部
Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan),名门！多古西应援团 - 硬派六人众
Meitantei Holmes - Kiri no London Satsujin Jiken (Japan),名侦探霍姆斯 - 雾之伦敦杀人事件
Meitantei Holmes - M kara no Chousenjou (Japan),名侦探福尔摩斯 - 谜之挑战状
Menace Beach (USA) (Unl),海滩救美
Mendel Palace (USA),解谜大作战
Mermaids of Atlantis - The Riddle of the Magic Bubble (USA) (Unl),亚特兰提斯之美人鱼
Metal Fighter (USA) (Unl),未来小子
Metal Fighter Mu (Japan) (En) (Unl),合金战士
Metal Fighter Mu (Asia) (En) (Sachen) (72 pin cart) (Unl),合金战士
Metal Flame - Psy Buster (Japan),金属装甲
Metal Gear (Europe),合金装备
Metal Gear (Japan),合金装备
Metal Gear (USA),合金装备
Metal Max (Japan),坦克战记
Metal Slader Glory (Japan),史莱德装甲之荣耀
Metal Storm (USA),重力装甲
MetalMech - Man & Machine (USA),金属机甲 - 人与机器
Metro-Cross (Japan),地下铁大暴走
Metroid (Europe),银河战士
Metroid (USA),银河战士
Mezase Pachi Pro - Pachio-kun (Japan),帕青哥君
Mezase! Top Pro - Green ni Kakeru Yume (Japan),职业高尔夫球
Michael Andretti's World GP (USA),麦可安德瑞提之世界格兰披治大赛车
Mickey Mouse - Dream Balloon (USA) (Proto),米老鼠梦气球
Mickey Mouse - Fushigi no Kuni no Daibouken (Japan) (En),米老鼠 - 不可思议之国的大冒险
Mickey Mouse III - Yume Fuusen (Japan),米老鼠 3
Mickey Mousecapade (USA),米老鼠
Mickey's Adventure in Numberland (USA),米老鼠之数字岛大冒险
Mickey's Safari in Letterland (USA),米老鼠之字母岛大冒险
Micro Machines (USA) (v1.1) (Unl),迷你机车
"Micro Machines (USA, Europe) (Aladdin Compact Cartridge, Plug-Thru) (Unl)",迷你机车
"MiG 29 - Soviet Fighter (USA, Europe) (Unl)",米格 29 - 苏联战机
Might & Magic - Secret of the Inner Sanctum (USA),魔法门 - 心灵圣地之谜
Might and Magic - Book One - Secret of the Inner Sanctum (Japan),魔法门 - 心灵圣地之谜
Mighty Bomb Jack (Europe),爆裂杰克
Mighty Bomb Jack (Japan),爆裂杰克
Mighty Bomb Jack (USA),爆裂杰克
Mighty Final Fight (Europe),SD街头快打
Mighty Final Fight (Japan),SD街头快打
Mighty Final Fight (USA),SD街头快打
Mike Tyson's Intergalactic Power Punch (USA) (Proto),麦克泰森拳击
Mike Tyson's Punch-Out!! (Europe),迈克·泰森的拳无虚发
Mike Tyson's Punch-Out!! (Europe) (Rev 1),迈克·泰森的拳无虚发
"Mike Tyson's Punch-Out!! (Japan, USA) (En)",迈克·泰森的拳无虚发
"Mike Tyson's Punch-Out!! (Japan, USA) (En) (Rev 1)",迈克·泰森的拳无虚发
Millionaire (Taiwan) (En) (Unl),
Millipede (USA),杀虫大战
Millipede - Kyodai Konchuu no Gyakushuu (Japan),千足虫 - 昆虫的逆袭
Milon's Secret Castle (USA),迷宫组曲
Mindblower Pak (Australia) (Unl),益智游戏 4合1
Mindseeker (Japan),超能力行者
Minelvaton Saga - Ragon no Fukkatsu (Japan),王子复国记
Mini-Putt (Japan),迷你高尔夫球
Minna no Taabou no Nakayoshi Daisakusen (Japan),友情大作战
"Miracle Piano Teaching System, The (France)",神奇钢琴教学系统
"Miracle Piano Teaching System, The (Germany)",神奇钢琴教学系统
"Miracle Piano Teaching System, The (USA)",神奇钢琴教学系统
Miracle Ropit's - 2100 Nen no Daibouken (Japan),奇迹罗比特 - 2100年的大冒险
Mirai Shinwa Jarvas (Japan),未来神话
Mission - Impossible (Europe),碟中谍
Mission - Impossible (France),碟中谍
Mission - Impossible (USA),碟中谍
Mission Cobra (USA) (Unl),眼镜蛇任务
Mississippi Satsujin Jiken (Japan),密西西比杀人事件
Mississippi Satsujin Jiken (Japan) (Rev 1),密西西比杀人事件
Mito Koumon - Sekai Manyuu Ki (Japan),水户黄门 - 世界漫游记
Mitsume ga Tooru (Japan),三眼神童
Mizushima Shinji no Daikoushien (Japan),水岛新司的大甲子园
Moai-kun (Japan),摩艾君
Moe Pro! - Saikyou Hen (Japan),燃烧职业棒球 - 最强篇
Moe Pro! '90 - Kandou Hen (Japan),燃烧职业棒球 '90 - 感动篇
Moero TwinBee - Cinnamon Hakase o Sukue! (Japan),兵蜂 2 - 拯救西那蒙博士
Moero!! Junior Basket - Two on Two (Japan),燃烧篮球
Moero!! Juudou Warriors (Japan),燃烧柔道战士
