Name EN,Name CN
CTR Guide Boot Card (Europe) (Program),
Cube Creator DX (Japan),方块创造者
Cube Creator DX (Korea),方块创造者
"Cube, The (Europe) (En,Es,It)",酷比
"Cubic Ninja (Europe) (En,Fr,De,Es,It,Nl)",立体忍者
"Cubic Ninja (USA) (En,Fr,Es)",立体忍者
Cubic Ninja (Japan),立体忍者
Culdcept (Japan),卡片召唤师
Culdcept Revolt (Japan) (Rev 2),卡片召唤师 - 反叛
Culdcept Revolt (USA),卡片召唤师 - 反叛
"Culdcept Revolt (Europe) (En,Fr,De,Es,It)",卡片召唤师 - 反叛
"Cut the Rope - Triple Treat (USA) (En,Fr)",割绳子 3合1
"Cut the Rope - Triple Treat (Europe) (En,Fr,De,Es,It)",割绳子 3合1
Dai Gyakuten Saiban - Naruhodou Ryuunosuke no Bouken (Japan),大逆转裁判 - 成步堂龙之介的冒险
Dai Gyakuten Saiban 2 - Naruhodou Ryuunosuke no Kakugo (Japan),大逆转裁判 2 - 成步堂龙之介的觉悟
Daigassou! Band Brothers P (Japan),大合奏 - 乐团兄弟 P
Dairantou Smash Bros. for Nintendo 3DS (Japan) (Rev 6),任天堂明星大乱斗 3DS
Dairantou Smash Bros. for Nintendo 3DS (Japan),任天堂明星大乱斗 3DS
